"ensembl_id","gene_symbol","log2FoldChange","padj","baseMean","lfcSE","stat","pvalue"
"ENSG00000145041","DCAF1",0.352060404330904,0.00936310198911444,578.650082173827,0.111802238622342,3.14895666374028,0.00163854491867655
"ENSG00000153989","NUS1",0.337996045766146,0.00936310198911444,1106.688085669,0.107341700404217,3.14878602158669,0.00163950195109463
"ENSG00000204304","PBX2",-0.367791147125636,0.00936310198911444,1029.22410885207,0.116801764598003,-3.14884923521031,0.00163914736274404
"ENSG00000136813","ECPAS",0.305024864410759,0.00938115676887019,2856.55953762853,0.0968910431912376,3.14812241012536,0.00164322865311555
"ENSG00000225733","FGD5-AS1",0.275036668764503,0.0093951096005927,3656.33631527615,0.0873801527810183,3.14758740985229,0.00164623877551962
"ENSG00000165516","KLHDC2",0.345483043317888,0.00939738593716795,1332.505068781,0.109767198197445,3.14741606774407,0.00164720388594972
"ENSG00000163755","HPS3",-0.327609865359218,0.00942067702083434,586.506426152129,0.104115782353054,-3.14659178421483,0.00165185406909062
"ENSG00000159692","CTBP1",-0.255070519084735,0.00942647912054987,2058.98372949826,0.0810697030437962,-3.14631125448847,0.00165343942636302
"ENSG00000185875","THNSL1",-0.847453563200065,0.00943439781906162,68.2738248811662,0.269386517301365,-3.14586480307034,0.00165596534387361
"ENSG00000198933","TBKBP1",0.366737478655302,0.00943439781906162,462.1048976003,0.116574868481615,3.14593945875342,0.00165554271244569
"ENSG00000172893","DHCR7",-0.516984627053256,0.00944228075784418,239.582027434008,0.164355848396315,-3.14552011442052,0.00165791793976608
"ENSG00000178449","COX14",0.471046162296026,0.00944662022566735,222.637673436067,0.149762616448838,3.14528534199951,0.0016592490936262
"ENSG00000270093",NA,-1.99148616950869,0.00949769921832324,11.077152531792,0.633503514060892,-3.14360713919776,0.00166879313814356
"ENSG00000162298","SYVN1",0.308334952393194,0.00949810535976163,1026.57284147658,0.0980866912438084,3.14349427514874,0.00166943681214899
"ENSG00000103876","FAH",-0.4069307874216,0.00953527202408626,375.298554259801,0.129502965137319,-3.14225073526392,0.00167654397242008
"ENSG00000111641","NOP2",0.389583263615218,0.00955124717129998,396.618342465943,0.124005534993642,3.14166027859315,0.00167992832568237
"ENSG00000170035","UBE2E3",-0.33504143712864,0.00958983713162037,1491.87588046194,0.106688215299435,-3.14037905862704,0.00168729359028269
"ENSG00000055211","GINM1",0.265642076970476,0.00959439987084082,2400.99836961177,0.084596504118242,3.14010702616249,0.00168886122338892
"ENSG00000121454","LHX4",-0.806107552608288,0.00959439987084082,71.3931201044603,0.256718950217094,-3.14003914368848,0.00168925261644956
"ENSG00000173402","DAG1",0.314794951367578,0.0096099258522477,2844.69374051866,0.100270434185618,3.13945934237044,0.00169259900462167
"ENSG00000188070","ZFTA",-0.41528791411029,0.0096099258522477,1097.32500366558,0.132284050910171,-3.13936495936534,0.00169314432344976
"ENSG00000187605","TET3",-0.429453293187109,0.00962336025324029,236.961558954476,0.136818437645354,-3.13885540997253,0.00169609115092359
"ENSG00000140497","SCAMP2",0.307374953915919,0.00965228629163888,1320.01055224352,0.0979563863378553,3.13787559348884,0.00170177088993344
"ENSG00000110931","CAMKK2",0.278136079532416,0.00967497711201565,1161.87425234422,0.0886606182364232,3.13708707501605,0.00170635442316641
"ENSG00000176595","KBTBD11",1.17729385744105,0.0097158875316845,31.4662341321711,0.375442564415887,3.13574956337912,0.00171415513935721
"ENSG00000004846","ABCB5",-1.69959019122613,0.00971738227360146,18.0498237511546,0.542029552735951,-3.13560429066509,0.00171500437933108
"ENSG00000106603","COA1",-0.377391300552917,0.00971933003355619,415.072587275903,0.120362900526181,-3.13544538145148,0.00171593377912266
"ENSG00000184702","SEPTIN5",-0.511181676923041,0.00972478343188912,296.33225261096,0.163046955756926,-3.13518074931201,0.00171748254030291
"ENSG00000115504","EHBP1",-0.247106689197704,0.00978884099850629,3987.49249753971,0.0788683454037096,-3.13315421964058,0.0017293855029899
"ENSG00000066279","ASPM",-0.597887109982233,0.00982899066362518,119.030892542086,0.190905255568618,-3.13185254225403,0.00173707095784603
"ENSG00000152284","TCF7L1",-0.362766050510847,0.00984026991134535,441.329925586402,0.115847299123126,-3.13141569338866,0.00173965726198405
"ENSG00000166923","GREM1",-0.504449650575993,0.0098403205378707,129491.866044078,0.1610983861482,-3.1313141157847,0.00174025914549593
"ENSG00000162889","MAPKAPK2",0.256799100149135,0.00985334931793123,2495.69922669062,0.0820228082178168,3.1308255073051,0.00174315700153327
"ENSG00000059573","ALDH18A1",-0.408336251286548,0.00987740728083989,1428.99859115572,0.130458482634613,-3.13000920323603,0.00174800826607778
"ENSG00000124459","ZNF45",-0.44328321625401,0.00988532773253504,260.224087564301,0.141638795344214,-3.12967372517348,0.0017500055964201
"ENSG00000084674","APOB",1.64390343000975,0.00988778302299296,202.466037651904,0.525306040144201,3.12942038427444,0.0017515152984434
"ENSG00000181350","LRRC75A",-1.0151453940452,0.00988778302299296,38.4216645004863,0.324389698697194,-3.12940083523676,0.00175163184427569
"ENSG00000163683","SMIM14",0.42564426485901,0.00990618230934288,2323.56435905818,0.136042710830021,3.12875465552015,0.00175548820027581
"ENSG00000111602","TIMELESS",-0.498812681918372,0.00993423790027201,177.723226816942,0.15947596474555,-3.12782357337825,0.00176105856246085
"ENSG00000132669","RIN2",0.310352440519541,0.0099425543544138,1160.75075900445,0.099234101716391,3.12747770324482,0.00176313192727403
"ENSG00000138160","KIF11",-0.549909178343262,0.00994757444183789,155.432491112887,0.17584548512057,-3.12722944217882,0.00176462154475601
"ENSG00000112146","FBXO9",0.290305232421947,0.009963034826228,1336.91131592696,0.0928500937499257,3.12660139260419,0.0017683951388266
"ENSG00000184083","FAM120C",0.358187409748421,0.009963034826228,441.157164634881,0.114562297979559,3.12657319262513,0.00176856475042587
"ENSG00000065491","TBC1D22B",-0.414437403536177,0.00996424968902154,296.342439623548,0.132558989939041,-3.12643754849642,0.0017693808046244
"ENSG00000189298","ZKSCAN3",-0.549882207330386,0.00998704199055656,133.77832235593,0.175924820125136,-3.12566587784061,0.00177402987395521
"ENSG00000120832","MTERF2",0.46657181833529,0.0101284625675862,232.054968040959,0.149478578478807,3.12132897625488,0.00180036787684417
"ENSG00000167193","CRK",0.26574368322769,0.0101284625675862,2304.23360925787,0.0851380085200171,3.12132839195094,0.00180037144940826
"ENSG00000198959","TGM2",0.456260941035947,0.0101367896911031,10004.3299427657,0.146191253301149,3.12098658936909,0.00180246242338185
"ENSG00000051825","MPHOSPH9",-0.442062640813794,0.0101466435449186,226.306675979174,0.141664252073218,-3.1204953567631,0.00180547144318713
"ENSG00000127837","AAMP",0.29421097767928,0.0101466435449186,1358.26279623436,0.0942861915787925,3.1204036641295,0.001806033612684
"ENSG00000145012","LPP",0.479309802558252,0.0101466435449186,4856.26425327965,0.153605184875293,3.12040119574992,0.00180604874859542
"ENSG00000112699","GMDS",-0.384110984029459,0.0101569229583385,326.351023413605,0.123112366600752,-3.12000325097409,0.00180849043997893
"ENSG00000213699","SLC35F6",0.298964991397034,0.0101763245996439,984.523938686433,0.0958423442775512,3.11934138976461,0.00181255817766614
"ENSG00000188536","HBA2",-2.18785384055645,0.0102111264226305,8.70599445060735,0.701631956765617,-3.11823573521653,0.00181937218798014
"ENSG00000134058","CDK7",0.349623513780462,0.0102260005422631,478.77061261554,0.112144816121728,3.1176074460808,0.00182325473635554
"ENSG00000161791","FMNL3",-0.351097991123558,0.0102260005422631,463.244630988444,0.112614957645066,-3.11768523884837,0.00182277359888287
"ENSG00000124466","LYPD3",-1.36146498320904,0.0102514974063722,19.9751480607169,0.436832635435603,-3.11667415107713,0.00182903614246011
"ENSG00000163788","SNRK",0.409192756807222,0.0102514974063722,350.064050443259,0.131288091711502,3.11675454698816,0.00182853745823546
"ENSG00000034693","PEX3",-0.409450293078464,0.0103041222394876,267.739740187181,0.131441990118114,-3.11506462060207,0.00183904616012065
"ENSG00000111846","GCNT2",1.10296022501614,0.0103064233432881,40.1241659949277,0.354091788733261,3.11489918747312,0.00184007787214767
"ENSG00000258130",NA,-0.840971147006051,0.0103548555403643,52.4881035084322,0.270112002533056,-3.11341643140473,0.00184934874798987
"ENSG00000063587","ZNF275",0.349240785777505,0.0103728614945983,579.711046619645,0.112194911763963,3.11280413956956,0.00185318958372404
"ENSG00000146433","TMEM181",0.283952483801353,0.010387789148648,1582.98602270675,0.0912361586303158,3.11228013173937,0.00185648244244938
"ENSG00000110442","COMMD9",-0.377237430564214,0.0104097777612412,419.320348136205,0.121237537331283,-3.11155636173479,0.00186103944429999
"ENSG00000133597","ADCK2",0.436972772163975,0.0104221681587476,237.233634440264,0.14045578161689,3.11110562437273,0.00186388256779723
"ENSG00000139437","TCHP",0.377594767634476,0.0104325117601457,396.586581094884,0.121385271283084,3.11071321621784,0.00186636101565875
"ENSG00000148426","PROSER2",0.719311813206146,0.01045254516337,107.870239174057,0.231286465223147,3.11004715521139,0.00187057478520179
"ENSG00000103888","CEMIP",0.970412447147698,0.0104543423111766,117599.871895241,0.312040066523786,3.10989693714133,0.00187152633203819
"ENSG00000165929","TC2N",1.14697431670419,0.0104611184658492,31.9357904629212,0.368855679595287,3.10954766363544,0.00187374050200053
"ENSG00000167962","ZNF598",0.367251569366243,0.0104611184658492,611.915603692458,0.118106053390911,3.10950674264512,0.0018740000722445
"ENSG00000069535","MAOB",1.32270710782175,0.0104653954083392,395.370588188712,0.425418920148034,3.10918730967933,0.00187602743672024
"ENSG00000166394","CYB5R2",0.434634749734593,0.0104653954083392,220.045352723962,0.139788468332304,3.10923179086119,0.00187574500462991
"ENSG00000019144","PHLDB1",0.351411299067924,0.010544540602607,2987.58394078828,0.11310813568045,3.10686138493807,0.00189085037559403
"ENSG00000170145","SIK2",0.303534741514647,0.0106107742027091,3177.72842071973,0.0977595817372958,3.10491039466924,0.00190336676316372
"ENSG00000184007","PTP4A2",0.261034972728331,0.0106244001740024,3918.66887871436,0.0840846316881469,3.10443142209932,0.00190645117607732
"ENSG00000196371","FUT4",0.577315824629742,0.0106395309514715,160.455231117077,0.185996252490164,3.1039110568116,0.00190980734541056
"ENSG00000198846","TOX",-0.59571812007266,0.0106683317283813,190.515551677919,0.191980616278456,-3.10301181244574,0.0019156199415869
"ENSG00000133027","PEMT",0.507929507243217,0.0106690763287427,200.30588060305,0.163702976044475,3.10275060060742,0.00191731142262687
"ENSG00000163071","SPATA18",-0.363413635822997,0.0106690763287427,804.778431488346,0.117128440809957,-3.10269336217531,0.00191768225407565
"ENSG00000169554","ZEB2",-0.307383750011161,0.0106690763287427,3417.81341019455,0.0990661017269111,-3.10281463238056,0.00191689665710183
"ENSG00000066135","KDM4A",-0.291496001752065,0.0106761756119104,834.836108298359,0.0939583090866801,-3.10239727157232,0.00191960159230782
"ENSG00000075234","TTC38",0.348863137664963,0.0107061576726985,506.909351787519,0.112483233683894,3.10146789205364,0.00192563754235992
"ENSG00000215492",NA,0.372356524636968,0.0107266370455706,487.931547435032,0.120083907776548,3.10080285969581,0.00192996735466822
"ENSG00000070159","PTPN3",0.705334227002299,0.0107463852935313,76.2231113418226,0.227515503026874,3.10015896771212,0.00193416804481671
"ENSG00000130202","NECTIN2",0.332972643631026,0.0107602722359335,1137.32210852425,0.107421712135103,3.09967730929711,0.00193731582555853
"ENSG00000140374","ETFA",0.311980499448096,0.0107697781722528,1286.99856904829,0.100661061669416,3.09931660042172,0.0019396762446893
"ENSG00000158806","NPM2",-1.12569915330616,0.0107879966338569,34.2251782830723,0.36328914970371,-3.09863136354128,0.00194416759563163
"ENSG00000162415","ZSWIM5",-0.803254497443794,0.0107879966338569,105.064497977235,0.259236689195163,-3.09853709340916,0.00194478623111909
"ENSG00000259448",NA,1.93961852563602,0.0107879966338569,9.63272393486214,0.625982532733524,3.09851860748596,0.00194490756378042
"ENSG00000099840","IZUMO4",0.99359716911507,0.0108341186482801,37.7279359039847,0.320809615028216,3.09715520536279,0.00195387545880347
"ENSG00000260578",NA,-0.859251628058538,0.0108521752878373,73.2531930130897,0.277485639287289,-3.09656251136272,0.00195778578041605
"ENSG00000230409",NA,-0.31272083324412,0.0108607954173639,669.721682557186,0.101000580155325,-3.09622808862285,0.00195999531664285
"ENSG00000263006",NA,0.477546303305077,0.010867032896289,266.685525179273,0.154248271555319,3.09595886222823,0.00196177576267063
"ENSG00000250251","PKD1P6",0.394092680972473,0.0108812688762714,1050.75718274479,0.127316113520543,3.09538730075109,0.00196556053184024
"ENSG00000261827",NA,-1.92521403537077,0.0108812688762714,11.5700633853893,0.621965170746483,-3.09537274098504,0.00196565703127632
"ENSG00000104067","TJP1",0.29384899309876,0.0109035159978447,3256.38813257654,0.0949533163370126,3.09466803724704,0.00197033288006365
"ENSG00000051180","RAD51",0.942891856664152,0.0109686393846649,41.2827383403978,0.304866517854789,3.09280226408221,0.0019827620001202
"ENSG00000079841","RIMS1",1.17754603764233,0.0109746159337805,40.6064926161112,0.380769658034431,3.09254167918982,0.00198450364047212
"ENSG00000108946","PRKAR1A",0.265168314764319,0.0110003098013426,7484.26830976249,0.08576645303427,3.09174864277487,0.00198981260687095
"ENSG00000176046","NUPR1",-0.277340265431915,0.0110301585450633,2697.63117915639,0.0897295873260743,-3.09084521278438,0.00199587648293716
"ENSG00000197965","MPZL1",0.234757253283623,0.0110881967091109,5418.3330573237,0.0759932001349147,3.08918762293003,0.00200704645180581
"ENSG00000105655","ISYNA1",-0.612206510267469,0.0111140926199167,118.510681726952,0.198228005218829,-3.08839565626279,0.0020124034901693
"ENSG00000072134","EPN2",0.385572243722605,0.0111306733927253,691.883831893828,0.124867674878472,3.08784674734966,0.00201612412753916
"ENSG00000137727","ARHGAP20",-0.45865717372033,0.0111306733927253,1123.36408524866,0.148540665974082,-3.08775493035932,0.00201674710122469
"ENSG00000116127","ALMS1",-0.425537034961175,0.0112643640541954,368.12406905999,0.13797743906318,-3.08410590782396,0.00204164901633043
"ENSG00000115840","SLC25A12",0.473290638244329,0.0112666146438065,477.437408076193,0.153469092805448,3.08394758574821,0.00204273580761713
"ENSG00000142733","MAP3K6",0.34265997768862,0.0113123124919492,808.737895123359,0.111157809035605,3.08264422141373,0.00205170285615613
"ENSG00000116761","CTH",0.920746044024343,0.0113564385098818,50.0566174239124,0.298809009994134,3.0813864817611,0.00206039023579502
"ENSG00000119392","GLE1",0.319433205291948,0.0113674734499826,598.942680706423,0.103678470079728,3.08099844689363,0.0020630772494184
"ENSG00000155363","MOV10",-0.310880624296412,0.0114101307134568,779.572991958794,0.100942341687768,-3.07978415299717,0.00207150661844092
"ENSG00000164379","FOXQ1",-0.676491300415596,0.0114366616483773,140.796351614599,0.219711834278372,-3.07899345812429,0.0020770124251753
"ENSG00000180628","PCGF5",0.404522911321621,0.0114414665523935,947.915116964178,0.131391100729685,3.07876948343602,0.00207857445501725
"ENSG00000122545","SEPTIN7",0.240573807808015,0.0114416433281754,8702.8351879827,0.0781422219300162,3.07866607662465,0.00207929599167131
"ENSG00000150967","ABCB9",-0.777234553247743,0.0114556172593688,57.6322002545638,0.252504248511513,-3.07810485498547,0.00208321600920554
"ENSG00000159713","TPPP3",-1.55433817419389,0.0114556172593688,14.1495920458578,0.504954362996685,-3.07817555030037,0.00208272184410254
"ENSG00000090238","YPEL3",0.369759688841224,0.0115038965165819,974.54376415548,0.120178555830661,3.07675263931644,0.00209268881559176
"ENSG00000115548","KDM3A",0.312862395441073,0.0115413863439002,1310.08494787299,0.101721246745605,3.07568384630117,0.0021002040707748
"ENSG00000163545","NUAK2",0.843711433240338,0.0115466662790963,78.181398366663,0.274337668214695,3.07544872977507,0.00210186061877259
"ENSG00000105290","APLP1",-0.64943047999449,0.0115573452376367,87.5650614420369,0.211194683237189,-3.07503233528434,0.00210479732801144
"ENSG00000111897","SERINC1",0.259494107499831,0.0115573452376367,10746.2139918467,0.0843889955515533,3.07497566245241,0.00210519731582162
"ENSG00000188921","HACD4",0.350367026064046,0.0115618678363654,813.666847480371,0.113953032829511,3.07466170372352,0.00210741444956649
"ENSG00000213073",NA,-0.700794779502086,0.0115618678363654,78.2056071919947,0.227920485162172,-3.07473362477028,0.00210690636392981
"ENSG00000170153","RNF150",-0.700462447323066,0.0116051454894858,294.320355465972,0.227907657193513,-3.07344850080361,0.00211600206382164
"ENSG00000111077","TNS2",0.284624375618301,0.0116560074317132,3656.04021660513,0.0926498130820328,3.07204479048752,0.00212597821738948
"ENSG00000105483","CARD8",-0.393727176881701,0.0117507538129457,384.800706661013,0.12826958248624,-3.06952879435729,0.00214396737440345
"ENSG00000105755","ETHE1",-0.395373007771038,0.0117578246127305,405.042035859258,0.128817446479004,-3.06925046705907,0.00214596594070624
"ENSG00000170085","SIMC1",0.420370251210457,0.0117586817175027,233.582881056712,0.136967231677959,3.06913008360163,0.00214683089925483
"ENSG00000138696","BMPR1B",0.901709408858615,0.0117678374588736,44.4787590538821,0.29383137064006,3.06879897437227,0.00214921157735875
"ENSG00000095380","NANS",0.365704260847191,0.0117694074334229,343.712210807298,0.119173904525258,3.06866056209211,0.00215020748000351
"ENSG00000182272","B4GALNT4",-0.83350710643131,0.0118208229379192,49.3922085990539,0.271743273929979,-3.067259381905,0.00216031308572601
"ENSG00000119227","PIGZ",0.473162656836863,0.011830748625817,174.704274761583,0.154279930645876,3.0669099659043,0.00216283992110923
"ENSG00000143469","SYT14",-0.641585839276395,0.0118428066879168,102.056503205725,0.209237110237165,-3.06630997985575,0.00216718509949405
"ENSG00000182217",NA,-0.534359718902578,0.0118428066879168,158.42335910327,0.174267841952981,-3.06631282578661,0.00216716447000988
"ENSG00000183941",NA,-0.534359718902578,0.0118428066879168,158.42335910327,0.174267841952981,-3.06631282578661,0.00216716447000988
"ENSG00000120696","KBTBD7",-0.492045853004854,0.0118565720818142,172.037568102663,0.160491730145303,-3.06586421966649,0.0021704185336558
"ENSG00000196659","IFT70B",-0.602514510652755,0.0118645402625129,107.711835559403,0.196542734019597,-3.06556491980354,0.00217259206180866
"ENSG00000169213","RAB3B",0.508742912791313,0.0119818757182699,3265.2123100383,0.166124256340553,3.06242401921364,0.00219552205707754
"ENSG00000261088",NA,0.668755677687906,0.0119818757182699,103.281481477132,0.218370512414958,3.06248160656923,0.00219509965471123
"ENSG00000106785","TRIM14",-0.567589302079448,0.012017621801617,212.181892556343,0.185399822300225,-3.06143390558556,0.00220279618706429
"ENSG00000198826","ARHGAP11A",-0.338277093917966,0.0120361996732161,543.637613338014,0.110516539618879,-3.06087301579049,0.00220692670556741
"ENSG00000131089","ARHGEF9",-0.338740237902664,0.0120678803364443,567.514012472523,0.110700118426448,-3.05998080867213,0.0022135117480289
"ENSG00000257542",NA,0.633499348089237,0.0120678803364443,207.059588926516,0.207033436472346,3.05988906373516,0.00221418990265563
"ENSG00000138071","ACTR2",0.291101775556944,0.012092913266334,5194.03978997085,0.0951571094769787,3.05917001007024,0.00221951155755925
"ENSG00000166340","TPP1",-0.287678905098251,0.0121164131636812,5584.61882617048,0.0940591277701858,-3.05849003619442,0.0022245547667954
"ENSG00000033627","ATP6V0A1",0.42734751658827,0.0121214088384088,794.167823109444,0.139735133959722,3.05826819983191,0.00222620234631658
"ENSG00000215018","COL28A1",2.43890158111949,0.0122017128966349,6.93774122128344,0.798020084217446,3.05619072671726,0.00224168610640153
"ENSG00000120802","TMPO",-0.393510965332831,0.0122113303288163,459.627576821256,0.128772737749305,-3.05585617119454,0.00224418881073088
"ENSG00000188613","NANOS1",0.68208344529417,0.0122241271882379,111.014086960449,0.223235474360049,3.05544379650906,0.00224727717831489
"ENSG00000186814","ZSCAN30",-0.363373358922002,0.0122244437100477,425.88584632031,0.118930667492812,-3.05533775755496,0.00224807195728281
"ENSG00000180139","ACTA2-AS1",1.41520856122045,0.0122476586047709,22.2646017663906,0.463293362276337,3.05467048840715,0.00225307915885547
"ENSG00000014216","CAPN1",0.265626095453433,0.012282526013895,3455.41544059137,0.0869844463698036,3.05371944685555,0.00226023345664229
"ENSG00000112419","PHACTR2",0.374398113693094,0.0123839801931837,1605.04742307311,0.122707121729339,3.05115227556981,0.00227964928236781
"ENSG00000143811","PYCR2",0.391875538296005,0.0124278192396225,300.176833137688,0.128484083684519,3.04999286338237,0.00228846804026792
"ENSG00000100714","MTHFD1",0.298661577399304,0.0124713885398521,746.596706003033,0.0979589777891808,3.04884334381336,0.00229724239372908
"ENSG00000154589","LY96",-0.655649673955321,0.0124724906787667,124.55317575132,0.215057463372167,-3.04871853166374,0.00229819694478601
"ENSG00000173545","ZNF622",0.331730887436223,0.0124886976582543,516.730284815429,0.108827376728218,3.04823011827876,0.00230193577588576
"ENSG00000197894","ADH5",0.288448823010549,0.0125148390311557,8162.85554861733,0.0946508582134575,3.04750351402031,0.00230750828123262
"ENSG00000068697","LAPTM4A",-0.237812633225376,0.0125544236405226,8280.95374936852,0.078062059929466,-3.04645603050003,0.00231556343478185
"ENSG00000155008","APOOL",0.627109484260037,0.0125795244358946,114.507988047682,0.205896079203268,3.045757290215,0.00232095106186487
"ENSG00000008083","JARID2",0.438940631619155,0.0126005361453058,301.702741319836,0.144143832085894,3.04515722433128,0.00232558702175654
"ENSG00000184545","DUSP8",-1.66377358044674,0.0126165509381876,18.699893397448,0.546453223947906,-3.04467703278726,0.00232930296906525
"ENSG00000125347","IRF1",-0.502771412041345,0.0126198570087206,494.567101647832,0.165140877149135,-3.04450007000571,0.00233067376064886
"ENSG00000018189","RUFY3",-0.310854770141518,0.012627685508999,994.470440645369,0.102116554577369,-3.04411729741625,0.00233364132659073
"ENSG00000132603","NIP7",0.390097126420164,0.012627685508999,277.372769463124,0.128146243111443,3.04415577818316,0.00233334283586818
"ENSG00000185803","SLC52A2",0.402628620178726,0.0126539859851765,426.533756794903,0.132295956345678,3.04339324723343,0.00233926422044597
"ENSG00000130005","GAMT",-0.373107250675463,0.0126686679554115,369.909631773514,0.122613815695277,-3.04294625005977,0.00234274174229682
"ENSG00000157036","EXOG",0.520934773288843,0.0126980192898085,269.879677612167,0.171241572263115,3.042104591801,0.0023493024762905
"ENSG00000242732","RTL5",0.458393197099477,0.0126980192898085,651.638736972233,0.150685439231646,3.04205369435064,0.00234969976132815
"ENSG00000213190","MLLT11",-0.643219014963921,0.0127136491891367,140.705641663646,0.211474916140173,-3.04158538848916,0.00235335805670209
"ENSG00000125247","TMTC4",-0.411112221776304,0.0127694107159809,288.04379054106,0.135226737035636,-3.04016964979317,0.00236444921247344
"ENSG00000132801","ZSWIM3",-0.57139058434081,0.0127920067644651,107.951216336239,0.187985926477805,-3.03953915618397,0.00236940400060049
"ENSG00000104951","IL4I1",-2.47920550976381,0.0128086750745257,7.11926746170951,0.815783352238309,-3.03904891287801,0.00237326318716356
"ENSG00000105607","GCDH",0.458120396553128,0.0128416132629718,184.322857020679,0.150787914762059,3.03817714619926,0.00238013993714759
"ENSG00000177565","TBL1XR1",-0.294291134227041,0.0128455963918131,2365.42782954335,0.0968704789933484,-3.03798574431793,0.00238165221123217
"ENSG00000197093","GAL3ST4",-0.388472894768415,0.0128601952581404,453.975593272466,0.127890394719952,-3.03754551402452,0.00238513382770284
"ENSG00000173376","NDNF",-0.679881606156637,0.0129167294986157,85.3034560169526,0.2239306789783,-3.03612532797492,0.00239639733226305
"ENSG00000174132","FAM174A",0.49719654242616,0.0129606010123884,155.600766595828,0.163820670865335,3.03500492214971,0.00240531761377177
"ENSG00000178734","LMO7DN",-1.60594218312043,0.0129792807615272,14.4179208155779,0.529249791366867,-3.03437471174593,0.00241034847595968
"ENSG00000214940","NPIPA8",0.310213942621031,0.0129792807615272,999.389698028657,0.102232917474607,3.03438413266533,0.00241027319950701
"ENSG00000185480","PARPBP",-0.683161214760171,0.012987931604817,126.749144561179,0.225162866162772,-3.03407585097229,0.00241273759566467
"ENSG00000111481","COPZ1",-0.247172028711326,0.0130038356356205,2051.51428308397,0.0814778849876207,-3.03360879763729,0.00241647560257011
"ENSG00000172531","PPP1CA",0.351178742803877,0.0130412670431136,1047.7791006418,0.115799542758234,3.03264360496714,0.0024242172106535
"ENSG00000203780","FANK1",-0.665448463703637,0.013052411588957,79.1474151922696,0.219454243228707,-3.03228797909427,0.00242707532920712
"ENSG00000184916","JAG2",-1.19213376227615,0.0130792463234721,29.0148429143406,0.393239700145652,-3.0315702148959,0.00243285330203412
"ENSG00000132510","KDM6B",-0.385221952998636,0.0130800591830063,666.241985267148,0.127074992576376,-3.03145367305141,0.0024337926462475
"ENSG00000130309","COLGALT1",0.258809528789143,0.0131161205482589,1781.51202871376,0.0854036542912451,3.03042687033679,0.00244208318234033
"ENSG00000242802","AP5Z1",0.297537465253338,0.0131161205482589,940.9616620274,0.0981825478252761,3.03045166217147,0.0024418827058057
"ENSG00000104205","SGK3",0.611695696720244,0.0131674019493596,87.7409009607235,0.20193638222829,3.02915051745712,0.00245242464602739
"ENSG00000103248","MTHFSD",-0.419246907277386,0.0132590187414071,286.536585202777,0.138504393381381,-3.02695746352941,0.00247028717452583
"ENSG00000159593","NAE1",0.326781479076556,0.0132897608414408,718.385743357844,0.107985541163081,3.02615957244727,0.00247681551473707
"ENSG00000108684","ASIC2",-2.78497601535258,0.0132990577889341,7.46240065695536,0.920394487994664,-3.02585038445898,0.00247934952994469
"ENSG00000228223","HCG11",0.326926776154224,0.013389755542144,506.12378158086,0.108121545303023,3.02369685188991,0.00249706516045648
"ENSG00000132205","EMILIN2",-0.324401878765175,0.0134041768479377,534.398460436716,0.10730228153348,-3.02325238689315,0.00250073585404071
"ENSG00000198237",NA,-0.618082384648627,0.0134041768479377,108.828189590015,0.204448054805756,-3.02317566795077,0.00250136995047379
"ENSG00000091483","FH",0.338460273035583,0.0134111572990395,946.481029903634,0.111964665272848,3.02292042057005,0.00250348067681515
"ENSG00000076706","MCAM",0.890491008185005,0.0134259543618814,70.1364287275834,0.294621752142564,3.02248901077102,0.00250705185390881
"ENSG00000159792","PSKH1",0.305083883802766,0.013441279584324,956.740809354218,0.100952757973403,3.02204605329497,0.0025107234701979
"ENSG00000134371","CDC73",0.303772121983503,0.0134556692694736,941.199234531763,0.100532716965747,3.02162451341092,0.00251422212609289
"ENSG00000114115","RBP1",-1.56428783432619,0.013478208853174,20.0529479949657,0.517801189607386,-3.02102016318711,0.00251924583408929
"ENSG00000078177","N4BP2",0.404712159988151,0.0135034977144442,449.696091210422,0.133994901302828,3.0203549243527,0.00252478629838035
"ENSG00000128944","KNSTRN",0.577557975422687,0.0135421198515409,122.363449526167,0.191282855848712,3.01939226524035,0.00253282357310093
"ENSG00000214967","NPIPA7",0.30455613596897,0.0135819729478114,1059.44502227037,0.100900839205382,3.01837069312228,0.00254137830287059
"ENSG00000215105",NA,-0.400191587600752,0.0135819729478114,306.368533842999,0.132588107710671,-3.01830680375977,0.00254191419473984
"ENSG00000253366",NA,-0.604439881026842,0.0136131356188526,112.893554666661,0.200310499828211,-3.0175147161293,0.00254856666472494
"ENSG00000235734",NA,-0.520981429335912,0.01362260720434,158.212149139339,0.172670134730893,-3.01720636372852,0.00255116071288796
"ENSG00000183111","ARHGEF37",-0.622820665678078,0.0136438085144804,194.425186656487,0.206461890253782,-3.01663742840149,0.00255595328220773
"ENSG00000119979","DENND10",0.280172001475989,0.0136546048863058,1462.86068844871,0.0928859829623326,3.0163001191429,0.00255879857775435
"ENSG00000104219","ZDHHC2",0.36535714685051,0.0136799196459517,1431.43314273008,0.12115405839144,3.01564100865748,0.00256436671598914
"ENSG00000135074","ADAM19",0.488836529205231,0.0136821233142738,750.162771230339,0.162108236901128,3.01549470002181,0.00256560422716437
"ENSG00000179632","MAF1",0.268457770228721,0.0136990948364628,1882.81573754633,0.0890400907540457,3.01502130057659,0.00256961208881107
